Time,Name,Type,MsgType,Text
2023-08-22 23:39:20.091,,Booth,Normal,Buzzer 1. by host
2023-08-22 23:39:28.937,,Booth,Normal,Buzzer 0. by host
2023-08-22 23:39:35.781,,Booth,Normal,Buzzer 1. by host
2023-08-22 23:39:49.580,,Booth,Normal,Set TowerLamp 1[1]. by host
2023-08-22 23:39:49.595,,Booth,Normal,I/F TowerLamp Bit On. by host
2023-08-22 23:41:52.466,,System,Normal,CIM has been executed..
2023-08-22 23:41:53.382,,System,Normal,Start MasterPLC Thread..
2023-08-22 23:41:53.503,,System,Normal,MasterPLC connected..
2023-08-22 23:41:53.531,,Host,Normal,HSMS Connected NotSelected.
2023-08-22 23:41:53.582,,Host,Normal,HSMS Connection Selected.
2023-08-22 23:42:06.796,,Booth,Normal,Set TowerLamp 1[1]. by host
2023-08-22 23:42:06.811,,Booth,Normal,I/F TowerLamp Bit On. by host
2023-08-22 23:42:10.173,,Booth,Normal,Set TowerLamp 1[1]. by host
2023-08-22 23:42:10.188,,Booth,Normal,I/F TowerLamp Bit On. by host
2023-08-22 23:42:12.080,,Booth,Normal,Set TowerLamp 1[1]. by host
2023-08-22 23:42:12.095,,Booth,Normal,I/F TowerLamp Bit On. by host
