Time,Name,Type,MsgType,Text
2023-08-30 14:32:06.508,eTrackStep,DEV01,Normal,occupied
2023-08-30 14:32:06.673,eTrackStep,IP01,Normal,none
2023-08-30 14:32:06.864,eTrackStep,DEV01,Normal,conttainOff
2023-08-30 14:32:07.238,eTrackStep,DEV01,Normal,unoccupied
2023-08-30 14:32:07.239,eTrackStep,RS01,Normal,moduleStart
2023-08-30 14:32:07.415,eTrackStep,RS01,Normal,containOn
2023-08-30 14:32:07.600,eTrackStep,DEV01,Normal,moduleEnd
2023-08-30 14:32:07.784,eTrackStep,RS01,Normal,occupied
2023-08-30 14:32:07.952,eTrackStep,DEV01,Normal,none
2023-08-30 14:32:08.127,eTrackStep,RS01,Normal,conttainOff
2023-08-30 14:32:08.499,eTrackStep,RS01,Normal,unoccupied
2023-08-30 14:32:08.500,eTrackStep,RS02,Normal,moduleStart
2023-08-30 14:32:08.679,eTrackStep,RS02,Normal,containOn
2023-08-30 14:32:08.865,eTrackStep,RS01,Normal,moduleEnd
2023-08-30 14:32:09.049,eTrackStep,RS02,Normal,occupied
2023-08-30 14:32:09.214,eTrackStep,RS01,Normal,none
2023-08-30 14:32:09.404,eTrackStep,RS02,Normal,conttainOff
2023-08-30 14:32:09.762,eTrackStep,RS02,Normal,unoccupied
2023-08-30 14:32:09.762,eTrackStep,RS03,Normal,moduleStart
2023-08-30 14:32:09.943,eTrackStep,RS03,Normal,containOn
2023-08-30 14:32:10.125,eTrackStep,RS02,Normal,moduleEnd
2023-08-30 14:32:10.323,eTrackStep,RS03,Normal,occupied
2023-08-30 14:32:10.490,eTrackStep,RS02,Normal,none
2023-08-30 14:32:10.678,eTrackStep,RS03,Normal,conttainOff
2023-08-30 14:32:11.042,eTrackStep,RS03,Normal,unoccupied
2023-08-30 14:32:11.042,eTrackStep,RS04,Normal,moduleStart
2023-08-30 14:32:11.220,eTrackStep,RS04,Normal,containOn
2023-08-30 14:32:11.405,eTrackStep,RS03,Normal,moduleEnd
2023-08-30 14:32:11.602,eTrackStep,RS04,Normal,occupied
2023-08-30 14:32:11.767,eTrackStep,RS03,Normal,none
2023-08-30 14:32:11.957,eTrackStep,RS04,Normal,conttainOff
2023-08-30 14:32:12.334,eTrackStep,RS04,Normal,unoccupied
2023-08-30 14:32:12.334,eTrackStep,RS05,Normal,moduleStart
2023-08-30 14:32:12.514,eTrackStep,RS05,Normal,containOn
2023-08-30 14:32:12.698,eTrackStep,RS04,Normal,moduleEnd
2023-08-30 14:32:12.880,eTrackStep,RS05,Normal,occupied
2023-08-30 14:32:13.047,eTrackStep,RS04,Normal,none
2023-08-30 14:32:13.222,eTrackStep,RS05,Normal,conttainOff
2023-08-30 14:32:13.596,eTrackStep,RS05,Normal,unoccupied
2023-08-30 14:32:13.597,eTrackStep,AK01,Normal,moduleStart
2023-08-30 14:32:13.775,eTrackStep,AK01,Normal,containOn
2023-08-30 14:32:13.958,eTrackStep,RS05,Normal,moduleEnd
2023-08-30 14:32:14.155,eTrackStep,AK01,Normal,occupied
2023-08-30 14:32:14.324,eTrackStep,RS05,Normal,none
2023-08-30 14:32:14.510,eTrackStep,AK01,Normal,conttainOff
2023-08-30 14:32:14.871,eTrackStep,AK01,Normal,unoccupied
2023-08-30 14:32:14.871,eTrackStep,BF01,Normal,moduleStart
2023-08-30 14:32:15.051,eTrackStep,BF01,Normal,containOn
2023-08-30 14:32:15.231,eTrackStep,AK01,Normal,moduleEnd
2023-08-30 14:32:15.430,eTrackStep,BF01,Normal,occupied
2023-08-30 14:32:15.596,eTrackStep,AK01,Normal,none
2023-08-30 14:32:15.784,eTrackStep,BF01,Normal,conttainOff
2023-08-30 14:32:16.142,eTrackStep,BF01,Normal,unoccupied
2023-08-30 14:32:16.143,eTrackStep,LF01,Normal,moduleStart
2023-08-30 14:32:16.323,eTrackStep,LF01,Normal,containOn
2023-08-30 14:32:16.504,eTrackStep,BF01,Normal,moduleEnd
2023-08-30 14:32:16.686,eTrackStep,LF01,Normal,occupied
2023-08-30 14:32:16.852,eTrackStep,BF01,Normal,none
2023-08-30 14:32:17.028,eTrackStep,LF01,Normal,conttainOff
2023-08-30 14:32:17.391,eTrackStep,LF01,Normal,unoccupied
2023-08-30 14:32:17.393,eTrackStep,UCV01,Normal,moduleStart
2023-08-30 14:32:17.571,eTrackStep,UCV01,Normal,containOn
2023-08-30 14:32:17.755,eTrackStep,LF01,Normal,moduleEnd
2023-08-30 14:32:17.939,eTrackStep,UCV01,Normal,occupied
2023-08-30 14:32:18.107,eTrackStep,LF01,Normal,none
2023-08-30 14:32:18.294,eTrackStep,UCV01,Normal,conttainOff
2023-08-30 14:32:18.656,eTrackStep,UCV01,Normal,unoccupied
2023-08-30 14:32:18.657,eTrackStep,UCV02,Normal,moduleStart
2023-08-30 14:32:18.834,eTrackStep,UCV02,Normal,containOn
2023-08-30 14:32:19.018,eTrackStep,UCV01,Normal,moduleEnd
2023-08-30 14:32:19.198,eTrackStep,UCV02,Normal,occupied
2023-08-30 14:32:19.366,eTrackStep,UCV01,Normal,none
